Month,State,Model,Price_Per_Unit_INR,GNP_INR,Import_Duties_INR,Units_Sold
2018-12-19,Himachal Pradesh,Vostro 14,44008.81,247225851257.92,6476.61,162
2018-12-20,Arunachal Pradesh,Vostro 14,45111.81,1227192993333.22,4541.32,163
2018-12-21,Telangana,Vostro 14,61200.25,459760674896.73,9683.41,120
2018-12-22,Odisha,Vostro 14,42755.68,786361308677.92,6145.14,140
2018-12-23,Assam,Vostro 14,61552.65,1737833660647.03,9440.09,130
2018-12-24,Madhya Pradesh,Vostro 14,42092.89,906242465612.92,1068.32,161
2018-12-25,Madhya Pradesh,Vostro 14,59473.37,1839813565098.11,6154.04,145
2018-12-26,Odisha,Vostro 14,48146.5,1046082301451.65,7454.68,130
2018-12-27,Assam,Vostro 14,60771.78,857789568195.54,7705.72,145
2018-12-28,Kerala,Vostro 14,48338.91,1525738961472.33,9144.79,173
2018-12-29,Meghalaya,Vostro 14,55086.13,239032687659.2,1039.61,125
2018-12-30,Odisha,Vostro 14,43600.65,270008927666.59,1002.97,145
2018-12-31,Assam,Vostro 14,46846.6,1338750056453.63,5250.37,170
2019-01-01,Karnataka,Vostro 14,57473.59,1025187355154.57,1263.64,145
2019-01-02,Assam,Vostro 14,52573.72,1601788975606.5,9770.79,144
2019-01-03,Telangana,Vostro 14,60559.38,1840914590952.71,2998.59,130
2019-01-04,Jharkhand,Vostro 14,50575.03,837897067575.94,5253.98,143
2019-01-05,Meghalaya,Vostro 14,59396.25,1233179050510.83,1550.24,132
2019-01-06,Gujarat,Vostro 14,50979.11,1051323592811.09,5698.44,147
2019-01-07,Mizoram,Vostro 14,61584.97,1965060245720.62,4419.61,143
2019-01-08,Karnataka,Vostro 14,61196.69,1679060373977.53,1401.94,144
2019-01-09,Kerala,Vostro 14,48582.73,1832301645726.97,4016.12,174
2019-01-10,Madhya Pradesh,Vostro 14,59718.47,583246166397.45,4522.92,123
2019-01-11,Maharashtra,Vostro 14,58952.23,1567800204008.93,9909.29,137
2019-01-12,Karnataka,Vostro 14,46213.61,604399127495.53,2870.97,159
2019-01-13,Nagaland,Vostro 14,54485.81,496610813513.94,5903.02,121
2019-01-14,Jharkhand,Vostro 14,43453.65,1894105703345.55,9885.84,178
2019-01-15,Assam,Vostro 14,58734.21,136678391763.95,8128.17,120
2019-01-16,Tripura,Vostro 14,45490.92,1934238536960.52,9940.31,161
2019-01-17,Uttar Pradesh,Vostro 14,43416.29,383597604278.73,9714.68,149
2019-01-18,Odisha,Vostro 14,50004.38,1656932355407.21,5405.86,167
2019-01-19,West Bengal,Vostro 14,53538.44,624252850829.4,7267.38,118
2019-01-20,Rajasthan,Vostro 14,59098.34,766334422118.38,1993.99,144
2019-01-21,Tripura,Vostro 14,61484.85,511839651511.77,4970.34,131
2019-01-22,Uttarakhand,Vostro 14,50789.85,1212476680714.05,8281.17,143
2019-01-23,Rajasthan,Vostro 14,43208.94,761381540264.96,5548.02,155
2019-01-24,Gujarat,Vostro 14,56982.31,1349046775039.86,7324.29,141
2019-01-25,Bihar,Vostro 14,53303.47,129729904089.93,7711.76,111
2019-01-26,Punjab,Vostro 14,50957.83,222312278678.58,3281.22,153
2019-01-27,Karnataka,Vostro 14,48185.38,289356190189.37,8881.29,113
2019-01-28,Meghalaya,Vostro 14,52047.97,896088002089.44,5138.4,142
2019-01-29,Uttar Pradesh,Vostro 14,48773.59,1648112728053.95,2891.67,170
2019-01-30,Assam,Vostro 14,57140.24,1787538029718.93,8788.74,140
2019-01-31,Tamil Nadu,Vostro 14,52877.87,565140406115.71,4760.37,137
2019-02-01,Chhattisgarh,Vostro 14,59536.96,1191302476054.13,7752.81,121
2019-02-02,Delhi,Vostro 14,52870.88,1559893486115.94,5932.3,125
2019-02-03,Kerala,Vostro 14,46765.25,648775916847.26,4436.85,115
2019-02-04,Punjab,Vostro 14,59021.84,877114699798.92,8288.89,90
2019-02-05,Nagaland,Vostro 14,53144.38,1095550985102.86,6260.23,109
2019-02-06,Maharashtra,Vostro 14,46136.82,356262208175.29,4515.06,116
2019-02-07,Kerala,Vostro 14,54470.16,149366358078.98,1986.38,97
2019-02-08,Odisha,Vostro 14,49154.34,390331037704.74,9059.01,101
2019-02-09,Jharkhand,Vostro 14,58888.11,1291021880381.71,1319.23,113
2019-02-10,Maharashtra,Vostro 14,51065.99,239874696914.0,8768.69,91
2019-02-11,Haryana,Vostro 14,56528.83,460423093215.24,4239.65,94
2019-02-12,Punjab,Vostro 14,43910.72,741922382821.08,6754.05,128
2019-02-13,Haryana,Vostro 14,49920.49,247953122182.1,9299.8,107
2019-02-14,Karnataka,Vostro 14,61664.83,464228615207.11,2365.36,83
2019-02-15,Goa,Vostro 14,58169.21,1831412599068.67,6102.55,118
2019-02-16,Haryana,Vostro 14,45198.82,136668351231.27,7879.9,121
2019-02-17,Andhra Pradesh,Vostro 14,47555.28,1341520655931.29,7818.25,115
2019-02-18,Madhya Pradesh,Vostro 14,48596.32,830376968738.85,5730.69,121
2019-02-19,Bihar,Vostro 14,55007.31,1378032604921.51,6622.66,109
2019-02-20,Sikkim,Vostro 14,57139.9,1218514268690.47,7817.74,108
2019-02-21,Maharashtra,Vostro 14,56990.53,524647633273.82,8569.25,98
2019-02-22,Manipur,Vostro 14,52197.48,1709698026389.44,7856.32,115
2019-02-23,Jharkhand,Vostro 14,58216.41,1034686726957.78,4186.04,118
2019-02-24,Mizoram,Vostro 14,50741.56,1662818435935.6,9970.54,120
2019-02-25,Haryana,Vostro 14,44477.61,871423818757.62,4910.52,130
2019-02-26,Kerala,Vostro 14,53288.84,1970902552438.95,1220.18,144
2019-02-27,Tamil Nadu,Vostro 14,61046.03,1563929781152.46,4263.55,106
2019-02-28,Sikkim,Vostro 14,57859.87,1935305389713.89,2150.05,121
2019-03-01,Goa,Vostro 14,53574.01,1077220309928.73,2092.98,114
2019-03-02,Rajasthan,Vostro 14,54936.11,1000013151352.33,3533.82,111
2019-03-03,Maharashtra,Vostro 14,60611.24,1535362237717.99,1480.38,120
2019-03-04,Assam,Vostro 14,50566.86,1772553399725.52,7196.61,117
2019-03-05,Odisha,Vostro 14,48627.88,1931877012144.56,1665.9,144
2019-03-06,Chhattisgarh,Vostro 14,61544.83,716648621461.75,2829.61,102
2019-03-07,Nagaland,Vostro 14,59268.86,1617538690301.01,1836.1,110
2019-03-08,Haryana,Vostro 14,48460.87,500226635507.52,1568.51,101
2019-03-09,Karnataka,Vostro 14,51275.61,1136591258816.35,3409.76,112
2019-03-10,Manipur,Vostro 14,50301.56,441711481977.48,6147.09,107
2019-03-11,Sikkim,Vostro 14,44981.91,760054987325.64,9682.17,121
2019-03-12,Sikkim,Vostro 14,61156.39,1869580897692.27,8880.01,114
2019-03-13,Meghalaya,Vostro 14,50086.25,377572329568.86,8883.41,107
2019-03-14,Tamil Nadu,Vostro 14,59506.58,1301561700756.87,2584.6,109
2019-03-15,Kerala,Vostro 14,45787.12,1226613118562.07,3384.16,146
2019-03-16,Bihar,Vostro 14,52957.42,329402870147.07,1687.54,118
2019-03-17,Gujarat,Vostro 14,42479.23,719360183160.74,8006.22,115
2019-03-18,Meghalaya,Vostro 14,57284.41,1169664858579.0,1628.35,115
2019-03-19,Delhi,Vostro 14,53618.28,455639357078.13,6010.26,113
2019-03-20,Jharkhand,Vostro 14,54511.79,1621184947184.35,3230.88,125
2019-03-21,Odisha,Vostro 14,43034.42,1947097368116.02,3191.01,159
2019-03-22,Kerala,Vostro 14,46220.77,508042859928.7,9916.53,110
2019-03-23,Maharashtra,Vostro 14,43486.62,455132733102.09,7811.02,117
2019-03-24,Chhattisgarh,Vostro 14,47778.29,964376636415.14,8532.45,112
2019-03-25,Delhi,Vostro 14,54548.78,1520754026566.06,6147.84,104
2019-03-26,Chhattisgarh,Vostro 14,53323.72,635041159446.98,8839.13,105
2019-03-27,Uttarakhand,Vostro 14,54243.0,137771826524.83,6809.41,101
2019-03-28,Madhya Pradesh,Vostro 14,52985.03,1128319193262.5,9515.56,105
2019-03-29,Goa,Vostro 14,47460.58,1917541078757.88,3532.05,131
2019-03-30,Bihar,Vostro 14,46890.15,843426025273.2,6357.88,127
2019-03-31,Nagaland,Vostro 14,44741.19,898255652947.89,7211.18,104
2019-04-01,Punjab,Vostro 14,58981.42,1940913262516.67,4536.44,113
2019-04-02,Karnataka,Vostro 14,54329.59,1419754462090.78,8917.37,119
2019-04-03,Uttarakhand,Vostro 14,45730.22,1466426653400.04,9818.23,134
2019-04-04,Andhra Pradesh,Vostro 14,45544.19,1169133810205.03,5443.93,125
2019-04-05,Tamil Nadu,Vostro 14,59460.71,1951757500640.16,4515.77,121
2019-04-06,Uttar Pradesh,Vostro 14,56854.62,1408846320408.56,5247.44,126
2019-04-07,Andhra Pradesh,Vostro 14,55187.98,1800562228049.82,8674.63,118
2019-04-08,Jharkhand,Vostro 14,50137.28,1428819844893.12,6809.22,107
2019-04-09,Sikkim,Vostro 14,47239.51,1496720067196.75,1402.95,125
2019-04-10,Manipur,Vostro 14,61589.02,651780752070.27,5879.53,89
2019-04-11,Madhya Pradesh,Vostro 14,57944.79,676609526226.26,1155.7,103
2019-04-12,Tamil Nadu,Vostro 14,48035.58,1587670834194.46,8006.82,119
2019-04-13,Gujarat,Vostro 14,58951.3,663741949422.81,3954.81,102
2019-04-14,Uttar Pradesh,Vostro 14,57178.64,1169263134522.91,5248.07,113
2019-04-15,Delhi,Vostro 14,47941.61,573769390722.73,8188.1,107
2019-04-16,Goa,Vostro 14,50531.06,1652268423537.23,1418.04,128
2019-04-17,Uttarakhand,Vostro 14,45719.07,309952567332.61,2426.87,114
2019-04-18,Karnataka,Vostro 14,44221.05,1675948615547.16,4581.64,115
2019-04-19,Uttar Pradesh,Vostro 14,56455.24,1245186620964.44,3069.33,110
2019-04-20,Tamil Nadu,Vostro 14,47350.24,455128116171.45,4041.11,124
2019-04-21,Tamil Nadu,Vostro 14,58401.19,1129867232461.62,9983.57,98
2019-04-22,Odisha,Vostro 14,61912.17,636747790009.95,8428.73,103
2019-04-23,Assam,Vostro 14,43532.4,714587935987.94,8955.12,118
2019-04-24,Tamil Nadu,Vostro 14,51460.7,767903279034.07,9433.49,99
2019-04-25,West Bengal,Vostro 14,58041.25,220306569247.41,4068.42,99
2019-04-26,Jharkhand,Vostro 14,57779.02,1973327200362.69,3673.69,106
2019-04-27,Tripura,Vostro 14,57199.94,159915793449.33,3106.56,99
2019-04-28,Telangana,Vostro 14,48979.9,1358744059050.13,8471.05,117
2019-04-29,Maharashtra,Vostro 14,51077.07,805332530739.12,7115.97,111
2019-04-30,Tamil Nadu,Vostro 14,53899.37,1327419552798.73,3125.55,103
2019-05-01,Uttarakhand,Vostro 14,61478.81,776871680866.41,4392.94,97
2019-05-02,Andhra Pradesh,Vostro 14,48550.95,1380126227891.83,5560.41,135
2019-05-03,Arunachal Pradesh,Vostro 14,60462.88,1485547467989.89,5753.26,114
2019-05-04,Uttar Pradesh,Vostro 14,47387.14,1412050016759.33,8998.55,125
2019-05-05,Manipur,Vostro 14,61781.49,316527764580.49,4425.1,84
2019-05-06,Bihar,Vostro 14,55405.27,1348097145843.9,9176.72,104
2019-05-07,Maharashtra,Vostro 14,51270.23,631976343962.78,4972.31,118
2019-05-08,Nagaland,Vostro 14,54267.81,154722604081.73,7717.35,101
2019-05-09,Bihar,Vostro 14,47450.62,888178276589.01,9372.29,108
2019-05-10,Uttar Pradesh,Vostro 14,47483.48,923731895327.22,9168.18,118
2019-05-11,Goa,Vostro 14,44271.09,987630853369.65,1512.58,132
2019-05-12,Punjab,Vostro 14,44281.01,1439165914242.36,2851.34,127
2019-05-13,West Bengal,Vostro 14,48953.43,686803237370.67,5292.15,120
2019-05-14,Punjab,Vostro 14,57257.11,699032974897.45,4883.99,110
2019-05-15,Arunachal Pradesh,Vostro 14,54159.42,215049286858.4,6768.02,92
2019-05-16,Meghalaya,Vostro 14,44051.69,1404960310385.36,9502.38,115
2019-05-17,Rajasthan,Vostro 14,59044.73,1178869573659.21,2011.64,117
2019-05-18,Tripura,Vostro 14,54027.35,763907714118.2,5066.73,102
2019-05-19,Gujarat,Vostro 14,61217.11,1439859059942.97,2731.7,123
2019-05-20,Karnataka,Vostro 14,55403.71,1120979723531.07,9046.97,109
2019-05-21,Andhra Pradesh,Vostro 14,45503.5,991565397154.03,9681.22,119
2019-05-22,Assam,Vostro 14,51475.67,1071516632956.14,5308.32,123
2019-05-23,Bihar,Vostro 14,54969.95,1309061438007.41,1936.09,126
2019-05-24,Telangana,Vostro 14,42565.29,1354004948691.74,8067.65,139
2019-05-25,Delhi,Vostro 14,42298.21,649019856367.36,7274.27,119
2019-05-26,Arunachal Pradesh,Vostro 14,44588.06,367412390443.19,4192.04,118
2019-05-27,Odisha,Vostro 14,47033.29,397604944261.99,8986.67,118
2019-05-28,Punjab,Vostro 14,50590.98,1314842683215.7,9782.49,117
2019-05-29,Telangana,Vostro 14,51748.81,1758459242957.54,6020.68,110
2019-05-30,Nagaland,Vostro 14,44760.55,878042928856.55,6091.55,124
2019-05-31,Telangana,Vostro 14,55467.83,422088304625.98,3677.62,101
2019-06-01,Telangana,Vostro 14,53922.76,1537544746758.32,6260.55,116
2019-06-02,Odisha,Vostro 14,47889.28,1681730001396.95,4956.78,138
2019-06-03,Uttarakhand,Vostro 14,42273.2,1773106641929.84,3719.72,134
2019-06-04,Mizoram,Vostro 14,43552.96,1252979714936.09,1604.67,143
2019-06-05,Maharashtra,Vostro 14,49833.9,1735384262837.36,3274.37,123
2019-06-06,Telangana,Vostro 14,45079.49,129288421051.97,2780.69,116
2019-06-07,Uttar Pradesh,Vostro 14,49536.39,303748023362.09,5878.38,99
2019-06-08,Arunachal Pradesh,Vostro 14,54563.65,275894527398.99,6415.03,109
2019-06-09,Gujarat,Vostro 14,52944.75,1453948900083.99,6477.15,116
2019-06-10,Uttar Pradesh,Vostro 14,46623.52,232205388732.8,4493.63,118
2019-06-11,Meghalaya,Vostro 14,48876.45,1043092307685.98,4791.07,120
2019-06-12,Himachal Pradesh,Vostro 14,54280.62,998143107408.95,8508.15,103
2019-06-13,Tripura,Vostro 14,59217.1,690336694760.66,5286.1,103
2019-06-14,Haryana,Vostro 14,57064.27,1753769822889.99,9889.96,122
2019-06-15,Uttarakhand,Vostro 14,53068.0,423823083571.99,4956.56,112
2019-06-16,Uttar Pradesh,Vostro 14,49245.86,769679290358.56,6846.23,116
2019-06-17,Maharashtra,Vostro 14,49301.03,1570925850043.57,1453.27,132
2019-06-18,Delhi,Vostro 14,59588.35,157802397347.24,6880.06,86
2019-06-19,Jharkhand,Vostro 14,42784.87,1378605760468.1,8662.84,130
2019-06-20,Himachal Pradesh,Vostro 14,61759.65,1651155680086.98,9482.12,102
2019-06-21,Haryana,Vostro 14,55287.51,1871308893792.52,9975.89,114
2019-06-22,Haryana,Vostro 14,55622.75,1764963616933.82,3539.61,128
2019-06-23,Himachal Pradesh,Vostro 14,42759.96,706829821984.0,6178.33,124
2019-06-24,Bihar,Vostro 14,54110.59,1214091868513.61,5056.46,111
2019-06-25,Maharashtra,Vostro 14,51695.56,246857636985.89,6074.36,96
2019-06-26,Jharkhand,Vostro 14,44115.58,589953006741.22,2417.08,110
2019-06-27,Haryana,Vostro 14,47558.44,279022519620.26,8705.35,108
2019-06-28,Bihar,Vostro 14,59806.29,698855851292.53,9186.12,88
2019-06-29,Assam,Vostro 14,52999.77,1762855705571.58,5046.95,130
2019-06-30,Tamil Nadu,Vostro 14,50268.33,759616995381.16,3523.87,122
2019-07-01,Tamil Nadu,Vostro 14,43453.64,1167606395702.71,2267.5,139
2019-07-02,Tripura,Vostro 14,56282.43,923423611418.39,7153.88,106
2019-07-03,Maharashtra,Vostro 14,56057.02,971941396167.6,3810.09,108
2019-07-04,Uttar Pradesh,Vostro 14,54280.87,1942186898489.46,9185.85,131
2019-07-05,Gujarat,Vostro 14,52205.25,662693489701.33,7039.11,104
2019-07-06,Haryana,Vostro 14,50675.69,1291916492094.03,6811.17,136
2019-07-07,Kerala,Vostro 14,53865.42,898119072200.95,6034.62,104
2019-07-08,Andhra Pradesh,Vostro 14,46667.91,216177743990.6,1411.99,108
2019-07-09,Sikkim,Vostro 14,60825.18,1029728580086.05,9387.3,110
2019-07-10,Maharashtra,Vostro 14,53775.89,1645352325185.71,6651.44,118
2019-07-11,Punjab,Vostro 14,48223.85,287630640495.21,9946.56,102
2019-07-12,Goa,Vostro 14,50993.6,232224510052.99,5836.21,93
2019-07-13,Jharkhand,Vostro 14,58113.7,391899888747.21,7391.0,107
2019-07-14,Goa,Vostro 14,45232.32,1552360211639.68,1505.89,124
2019-07-15,Mizoram,Vostro 14,47856.71,1475591229875.0,6685.63,133
2019-07-16,Goa,Vostro 14,55590.16,1173533760921.61,7881.85,107
2019-07-17,Karnataka,Vostro 14,48309.78,989630167776.0,8006.63,118
2019-07-18,Bihar,Vostro 14,57850.03,1787819047934.98,7931.0,110
2019-07-19,Punjab,Vostro 14,44609.07,1556725865283.62,3036.54,136
2019-07-20,Odisha,Vostro 14,57253.72,1642690277473.43,9778.59,107
2019-07-21,Madhya Pradesh,Vostro 14,43367.03,1645198372566.24,9956.64,135
2019-07-22,Punjab,Vostro 14,42251.85,1321162594016.56,1680.36,151
2019-07-23,Uttar Pradesh,Vostro 14,59964.47,970227786200.3,9428.02,109
2019-07-24,Karnataka,Vostro 14,53626.78,1742887729912.74,3605.04,121
2019-07-25,Arunachal Pradesh,Vostro 14,49036.54,1859414093446.18,7203.56,124
2019-07-26,Goa,Vostro 14,46651.89,145231482190.85,4043.0,98
2019-07-27,Odisha,Vostro 14,54337.72,197954259205.88,9709.79,102
2019-07-28,West Bengal,Vostro 14,52180.04,1921612264126.03,1913.53,136
2019-07-29,Delhi,Vostro 14,61831.96,626605166303.97,5479.72,108
2019-07-30,Arunachal Pradesh,Vostro 14,61664.32,1759401935333.9,4852.43,110
2019-07-31,Gujarat,Vostro 14,54700.49,838710726026.66,3934.21,122
2019-08-01,Punjab,Vostro 14,50857.41,326290109457.78,6809.81,108
2019-08-02,Sikkim,Vostro 14,51822.82,252842080397.74,2179.5,99
2019-08-03,Manipur,Vostro 14,55649.58,397365008252.87,7449.96,99
2019-08-04,Andhra Pradesh,Vostro 14,44031.49,574797070247.99,9825.33,118
2019-08-05,Jharkhand,Vostro 14,48567.04,1028184872468.57,8241.03,128
2019-08-06,Meghalaya,Vostro 14,43505.44,1432846011074.99,8740.15,127
2019-08-07,Assam,Vostro 14,43467.22,1974157295322.07,4236.73,144
2019-08-08,Sikkim,Vostro 14,45916.78,938862812249.42,3923.98,138
2019-08-09,Karnataka,Vostro 14,51705.07,1084551390451.91,5653.44,116
2019-08-10,Jharkhand,Vostro 14,57695.49,1091449832628.19,1411.54,97
2019-08-11,Nagaland,Vostro 14,51709.92,1124925275427.08,9508.22,125
2019-08-12,Madhya Pradesh,Vostro 14,48709.53,1083707248498.48,2294.07,122
2019-08-13,Kerala,Vostro 14,43647.06,116672034617.64,9127.12,111
2019-08-14,Rajasthan,Vostro 14,53005.91,103277162008.7,1752.24,98
2019-08-15,Odisha,Vostro 14,47425.37,285566004439.63,8403.62,97
2019-08-16,Maharashtra,Vostro 14,54298.68,292957546515.44,2367.66,95
2019-08-17,Rajasthan,Vostro 14,61543.75,1439304127014.11,1343.18,106
2019-08-18,Odisha,Vostro 14,44226.29,489340461780.4,7475.41,107
2019-08-19,Tamil Nadu,Vostro 14,46242.51,1799956799035.66,3522.39,122
2019-08-20,Tamil Nadu,Vostro 14,51461.89,1864352026196.34,7430.47,125
2019-08-21,Karnataka,Vostro 14,61372.28,1954197342002.21,5995.77,117
2019-08-22,Mizoram,Vostro 14,57436.2,1884254479285.34,1979.27,125
2019-08-23,West Bengal,Vostro 14,59964.58,616587811645.2,9389.17,84
2019-08-24,Andhra Pradesh,Vostro 14,48674.3,1068576004936.67,5070.83,117
2019-08-25,Odisha,Vostro 14,61840.77,433364443374.19,7610.03,89
2019-08-26,Delhi,Vostro 14,44056.66,1631798344827.62,5509.19,131
2019-08-27,Uttarakhand,Vostro 14,43059.46,1788020239773.78,6439.25,131
2019-08-28,Sikkim,Vostro 14,59112.05,1717448794665.28,3724.96,115
2019-08-29,Punjab,Vostro 14,60545.3,923397202523.99,2803.24,100
2019-08-30,Rajasthan,Vostro 14,43811.71,1541480380904.88,5883.13,125
2019-08-31,Manipur,Vostro 14,44268.55,285400422194.91,4961.97,113
2019-09-01,Mizoram,Vostro 14,42663.48,176465064176.58,4511.02,118
2019-09-02,Assam,Vostro 14,44090.15,1531149187186.65,7053.1,123
2019-09-03,Madhya Pradesh,Vostro 14,46188.4,908175021224.5,7214.56,129
2019-09-04,Madhya Pradesh,Vostro 14,61401.53,1991543603005.18,1413.28,127
2019-09-05,West Bengal,Vostro 14,55357.2,284783010125.51,4048.7,108
2019-09-06,Nagaland,Vostro 14,57571.06,1725692594916.94,4705.88,114
2019-09-07,West Bengal,Vostro 14,57522.79,1011967824505.08,1872.03,116
2019-09-08,Manipur,Vostro 14,52701.47,1671585371457.37,3123.11,151
2019-09-09,Meghalaya,Vostro 14,57949.78,1652541836123.28,1464.78,105
2019-09-10,Tamil Nadu,Vostro 14,53916.15,1840384802587.95,9966.18,117
2019-09-11,Jharkhand,Vostro 14,48290.92,665915021443.6,7629.01,114
2019-09-12,Haryana,Vostro 14,53222.2,1904618771577.81,1787.05,127
2019-09-13,Gujarat,Vostro 14,52670.17,388167224679.48,1182.24,93
2019-09-14,Rajasthan,Vostro 14,58469.06,255740677427.63,7473.59,89
2019-09-15,Tamil Nadu,Vostro 14,61634.54,920069483007.46,4952.73,102
2019-09-16,Sikkim,Vostro 14,50220.85,1673813640419.5,8081.17,116
2019-09-17,Himachal Pradesh,Vostro 14,57267.81,999500148203.55,9311.28,95
2019-09-18,Goa,Vostro 14,43995.26,1675644687307.98,6393.7,137
2019-09-19,Andhra Pradesh,Vostro 14,57536.63,1486404931009.18,2683.98,111
2019-09-20,Mizoram,Vostro 14,49428.34,497913933663.97,8039.75,102
2019-09-21,Tripura,Vostro 14,42787.8,1902875087308.98,9602.31,125
2019-09-22,Manipur,Vostro 14,49264.92,215484220395.87,6222.08,113
2019-09-23,Delhi,Vostro 14,54212.86,1806731444333.21,7137.98,135
2019-09-24,Karnataka,Vostro 14,44385.0,678442553081.71,4037.27,114
2019-09-25,Meghalaya,Vostro 14,60480.69,1050281358012.36,4433.75,101
2019-09-26,Mizoram,Vostro 14,43553.45,902468558131.4,7611.89,120
2019-09-27,Uttar Pradesh,Vostro 14,60600.13,426485658142.14,9349.94,76
2019-09-28,Chhattisgarh,Vostro 14,56142.75,780479046163.22,6660.9,106
2019-09-29,Chhattisgarh,Vostro 14,48594.24,466575428956.31,8108.63,130
2019-09-30,Rajasthan,Vostro 14,49815.01,487384303375.0,2544.72,114
2019-10-01,Maharashtra,Vostro 14,56816.19,455407988450.12,2907.63,139
2019-10-02,Tripura,Vostro 14,54029.42,1029133022658.53,5788.31,157
2019-10-03,Chhattisgarh,Vostro 14,55432.86,1616069598271.5,2588.99,152
2019-10-04,Sikkim,Vostro 14,49783.29,1181043064146.36,6714.96,126
2019-10-05,Tamil Nadu,Vostro 14,51756.27,1797092518246.6,3624.88,156
2019-10-06,Goa,Vostro 14,61797.35,1309434528295.78,8123.79,126
2019-10-07,Jharkhand,Vostro 14,46278.46,1409746219701.95,8272.99,143
2019-10-08,Uttarakhand,Vostro 14,50357.12,1368453736481.31,5174.09,141
2019-10-09,Himachal Pradesh,Vostro 14,47836.46,953972467049.11,2627.3,157
2019-10-10,Tamil Nadu,Vostro 14,57302.23,1409743762180.16,6820.97,142
2019-10-11,Odisha,Vostro 14,57280.25,232444718291.03,9935.08,124
2019-10-12,Goa,Vostro 14,47848.91,1733717796639.76,6603.32,159
2019-10-13,Manipur,Vostro 14,43627.81,1577843072543.44,1321.97,181
2019-10-14,Karnataka,Vostro 14,42228.65,565936920640.19,1155.65,185
2019-10-15,Sikkim,Vostro 14,50549.01,1559261663082.76,3883.26,167
2019-10-16,Odisha,Vostro 14,50206.75,124020942660.04,2762.05,138
2019-10-17,Jharkhand,Vostro 14,61767.8,512768487713.67,8317.46,125
2019-10-18,Meghalaya,Vostro 14,51396.04,223760753474.7,8603.25,126
2019-10-19,Telangana,Vostro 14,47128.37,1582431141574.0,3327.57,163
2019-10-20,Arunachal Pradesh,Vostro 14,59824.59,1536160887238.94,3930.8,136
2019-10-21,Manipur,Vostro 14,51821.36,1645908445223.48,3126.22,170
